PlaceName			HIF-1α-OH	HIF-1α-PHD	PHD	HIF-1β	HIF-1αβ	HIF-1αβ-HRE	mRNA	HRE	H+_ext_(pH_ext)	CO2_ext	H2O_ext	HCO-3_ext	CA2	NBC	H+_int_(pH_int)	CO2	H2O	VHL	HIF1α-OH-VHL	OH_HIF1α_degraded	HIF-1αβ-PHD	HIF-1αβ-OH-HRE	HIF-1αβ-OH	CA9	normoxia	HIF-1α	O2_inverse	O2	hypoxia	CA9_degraded	
PlaceID			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
----------------
Step	Time	Fired transition(s)
4911	354.7562533919066	HIF-1αβ_diss	0	9	22	1	29	1	3	49	286	1	1	6	1	1	14	280	280	50	0	0	19	0	0	4	0	350	50	0	1	292	
4912	354.9426718529533	H2O-CO2-conversion	0	9	22	1	29	1	3	49	287	1	1	7	1	1	14	280	280	50	0	0	19	0	0	4	0	350	50	0	1	292	
4913	355.1099787728319	HIF-1αβ-HRE_diss	0	9	22	1	30	0	3	50	287	1	1	7	1	1	14	280	280	50	0	0	19	0	0	4	0	350	50	0	1	292	
4914	355.1527630302692	H2O-CO2-conversion	0	9	22	1	30	0	3	50	288	1	1	8	1	1	14	280	280	50	0	0	19	0	0	4	0	350	50	0	1	292	
4915	355.19867653983215	HIF-1αβ-PHD_diss	0	9	23	1	31	0	3	50	288	1	1	8	1	1	14	280	280	50	0	0	18	0	0	4	0	350	50	0	1	292	
4916	355.22344617346994	HIF-1αβ-PHD_diss	0	9	24	1	32	0	3	50	288	1	1	8	1	1	14	280	280	50	0	0	17	0	0	4	0	350	50	0	1	292	
4917	355.2409569997555	HIF-1αβ_diss	0	9	24	2	31	0	3	50	288	1	1	8	1	1	14	280	280	50	0	0	17	0	0	4	0	351	50	0	1	292	
4918	355.24477170432897	HIF-1αβ-PHD_diss	0	9	25	2	32	0	3	50	288	1	1	8	1	1	14	280	280	50	0	0	16	0	0	4	0	351	50	0	1	292	
4919	355.3115317633859	HCO3-H+_conversion	0	9	25	2	32	0	3	50	288	1	1	7	1	1	13	281	281	50	0	0	16	0	0	4	0	351	50	0	1	292	
4920	355.3423962475051	interface_HIF1α	0	9	25	2	32	0	3	50	288	1	1	7	1	1	13	281	281	50	0	0	16	0	0	4	0	352	50	0	1	292	
4921	355.40371434612325	HIF-1αβ_ass	0	9	25	1	33	0	3	50	288	1	1	7	1	1	13	281	281	50	0	0	16	0	0	4	0	351	50	0	1	292	
4922	355.53800801087345	HIF-1α-PHD_diss	0	8	26	1	33	0	3	50	288	1	1	7	1	1	13	281	281	50	0	0	16	0	0	4	0	352	50	0	1	292	
4923	355.5988186986984	H2O-CO2-conversion	0	8	26	1	33	0	3	50	289	1	1	8	1	1	13	281	281	50	0	0	16	0	0	4	0	352	50	0	1	292	
4924	355.6709827971761	HIF-1αβ-PHD_ass	0	8	25	1	32	0	3	50	289	1	1	8	1	1	13	281	281	50	0	0	17	0	0	4	0	352	50	0	1	292	
4925	355.8349689890754	HIF-1αβ-PHD_diss	0	8	26	1	33	0	3	50	289	1	1	8	1	1	13	281	281	50	0	0	16	0	0	4	0	352	50	0	1	292	
4926	355.9064499570188	HIF-1α-PHD_diss	0	7	27	1	33	0	3	50	289	1	1	8	1	1	13	281	281	50	0	0	16	0	0	4	0	353	50	0	1	292	
4927	355.9094706309959	H2O-CO2-conversion	0	7	27	1	33	0	3	50	290	1	1	9	1	1	13	281	281	50	0	0	16	0	0	4	0	353	50	0	1	292	
4928	355.95898524169496	HIF-1αβ-PHD_diss	0	7	28	1	34	0	3	50	290	1	1	9	1	1	13	281	281	50	0	0	15	0	0	4	0	353	50	0	1	292	
4929	356.0146944689592	HIF-1αβ-PHD_ass	0	7	27	1	33	0	3	50	290	1	1	9	1	1	13	281	281	50	0	0	16	0	0	4	0	353	50	0	1	292	
4930	356.0819366832785	HCO3-H+_conversion	0	7	27	1	33	0	3	50	290	1	1	8	1	1	12	282	282	50	0	0	16	0	0	4	0	353	50	0	1	292	
4931	356.155458087716	HIF-1αβ-HRE_ass	0	7	27	1	32	1	3	49	290	1	1	8	1	1	12	282	282	50	0	0	16	0	0	4	0	353	50	0	1	292	
4932	356.16288628156536	HIF-1αβ-HRE_Transcription	0	7	27	1	32	1	4	49	290	1	1	8	1	1	12	282	282	50	0	0	16	0	0	4	0	353	50	0	1	292	
4933	356.2325754691233	HIF-1α-PHD_ass	0	8	26	1	32	1	4	49	290	1	1	8	1	1	12	282	282	50	0	0	16	0	0	4	0	352	50	0	1	292	
4934	356.28082727005733	HIF-1αβ-HRE_Transcription	0	8	26	1	32	1	5	49	290	1	1	8	1	1	12	282	282	50	0	0	16	0	0	4	0	352	50	0	1	292	
4935	356.2848873516939	HIF-1αβ-HRE_diss	0	8	26	1	33	0	5	50	290	1	1	8	1	1	12	282	282	50	0	0	16	0	0	4	0	352	50	0	1	292	
4936	356.4341127642641	H2O-CO2-conversion	0	8	26	1	33	0	5	50	291	1	1	9	1	1	12	282	282	50	0	0	16	0	0	4	0	352	50	0	1	292	
4937	356.47391116126533	HIF-1αβ-HRE_ass	0	8	26	1	32	1	5	49	291	1	1	9	1	1	12	282	282	50	0	0	16	0	0	4	0	352	50	0	1	292	
4938	356.52626952881496	anaerobic-metabolism	0	8	26	1	32	1	5	49	291	1	1	9	1	1	13	282	282	50	0	0	16	0	0	4	0	352	50	0	1	292	
4939	356.60568941717986	HIF-1αβ-PHD_ass	0	8	25	1	31	1	5	49	291	1	1	9	1	1	13	282	282	50	0	0	17	0	0	4	0	352	50	0	1	292	
4940	356.64208163533385	anaerobic-metabolism	0	8	25	1	31	1	5	49	291	1	1	9	1	1	14	282	282	50	0	0	17	0	0	4	0	352	50	0	1	292	
4941	356.6825441380404	anaerobic-metabolism	0	8	25	1	31	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	352	50	0	1	292	
4942	356.8210927878511	HIF-1αβ_diss	0	8	25	2	30	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	353	50	0	1	292	
4943	356.8278765910348	HIF-1α-PHD_ass	0	9	24	2	30	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	352	50	0	1	292	
4944	356.88753673007346	interface_HIF1α	0	9	24	2	30	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	353	50	0	1	292	
4945	356.93440027508984	HIF-1α-PHD_diss	0	8	25	2	30	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	354	50	0	1	292	
4946	356.98105218912536	HIF-1αβ_diss	0	8	25	3	29	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	355	50	0	1	292	
4947	357.03418761904	HIF-1αβ-HRE_ass	0	8	25	3	28	2	5	48	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	355	50	0	1	292	
4948	357.071414851222	HIF-1αβ-HRE_diss	0	8	25	3	29	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	4	0	355	50	0	1	292	
4949	357.1015216841498	CA9_degradation	0	8	25	3	29	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	3	0	355	50	0	1	293	
4950	357.1336235182733	HIF-1αβ-HRE_diss	0	8	25	3	30	0	5	50	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	3	0	355	50	0	1	293	
4951	357.27484648487933	HIF-1αβ-PHD_diss	0	8	26	3	31	0	5	50	291	1	1	9	1	1	15	282	282	50	0	0	16	0	0	3	0	355	50	0	1	293	
4952	357.31150363628905	HIF-1αβ-PHD_ass	0	8	25	3	30	0	5	50	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	3	0	355	50	0	1	293	
4953	357.4305497699714	HIF-1αβ_ass	0	8	25	2	31	0	5	50	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	3	0	354	50	0	1	293	
4954	357.46741971330715	HIF-1αβ_diss	0	8	25	3	30	0	5	50	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	3	0	355	50	0	1	293	
4955	357.64047556795015	HIF-1αβ-HRE_ass	0	8	25	3	29	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	3	0	355	50	0	1	293	
4956	357.7356004737977	CA9_degradation	0	8	25	3	29	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	2	0	355	50	0	1	294	
4957	357.8770978000438	HIF-1α-PHD_diss	0	7	26	3	29	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	2	0	356	50	0	1	294	
4958	357.94279708864894	HIF-1αβ_ass	0	7	26	2	30	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	2	0	355	50	0	1	294	
4959	357.99368399155543	HIF-1αβ-HRE_Transcription	0	7	26	2	30	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	2	0	355	50	0	1	294	
4960	358.0298498378099	CA9_degradation	0	7	26	2	30	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	1	0	355	50	0	1	295	
4961	358.04088478363735	HIF-1αβ_diss	0	7	26	3	29	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	1	0	356	50	0	1	295	
4962	358.19462064295004	HIF-1αβ-PHD_diss	0	7	27	3	30	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	16	0	0	1	0	356	50	0	1	295	
4963	358.235982213114	HIF-1αβ_diss	0	7	27	4	29	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	16	0	0	1	0	357	50	0	1	295	
4964	358.2885897523704	HIF-1αβ-PHD_diss	0	7	28	4	30	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	15	0	0	1	0	357	50	0	1	295	
4965	358.3012187334048	HIF-1αβ_diss	0	7	28	5	29	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	15	0	0	1	0	358	50	0	1	295	
4966	358.325944607279	HIF-1αβ_ass	0	7	28	4	30	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	15	0	0	1	0	357	50	0	1	295	
4967	358.3331009388709	HIF-1αβ-PHD_ass	0	7	27	4	29	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	16	0	0	1	0	357	50	0	1	295	
4968	358.3663359596725	HIF-1αβ-PHD_ass	0	7	26	4	28	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	1	0	357	50	0	1	295	
4969	358.3829135765211	mRNA_translation	0	7	26	4	28	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	2	0	357	50	0	1	295	
4970	358.4071732442013	CA9_degradation	0	7	26	4	28	1	5	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	1	0	357	50	0	1	296	
4971	358.41423596423203	HIF-1αβ-HRE_Transcription	0	7	26	4	28	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	1	0	357	50	0	1	296	
4972	358.42947434734396	CA9_degradation	0	7	26	4	28	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	17	0	0	0	0	357	50	0	1	297	
4973	358.4712395361546	HIF-1αβ-PHD_ass	0	7	25	4	27	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	18	0	0	0	0	357	50	0	1	297	
4974	358.4899176104626	HIF-1αβ_ass	0	7	25	3	28	1	6	49	291	1	1	9	1	1	15	282	282	50	0	0	18	0	0	0	0	356	50	0	1	297	
4975	358.5274782917641	anaerobic-metabolism	0	7	25	3	28	1	6	49	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	356	50	0	1	297	
4976	358.5457150520689	HIF-1αβ-HRE_ass	0	7	25	3	27	2	6	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	356	50	0	1	297	
4977	358.80424640640535	interface_HIF1α	0	7	25	3	27	2	6	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	357	50	0	1	297	
4978	358.81738082129147	HIF-1αβ-HRE_Transcription	0	7	25	3	27	2	7	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	357	50	0	1	297	
4979	358.8324283304149	HIF-1α-PHD_ass	0	8	24	3	27	2	7	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	356	50	0	1	297	
4980	358.92401960927	HIF-1αβ_ass	0	8	24	2	28	2	7	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	355	50	0	1	297	
4981	358.92850648452253	HIF-1α-PHD_diss	0	7	25	2	28	2	7	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	356	50	0	1	297	
4982	359.1527589650868	HIF-1αβ-HRE_Transcription	0	7	25	2	28	2	8	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	356	50	0	1	297	
4983	359.18131725966253	HIF-1αβ_ass	0	7	25	1	29	2	8	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	355	50	0	1	297	
4984	359.20769766715694	HIF-1αβ_ass	0	7	25	0	30	2	8	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	0	0	354	50	0	1	297	
4985	359.3110072308214	mRNA_translation	0	7	25	0	30	2	7	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	1	0	354	50	0	1	297	
4986	359.31853683896827	HIF-1αβ-HRE_Transcription	0	7	25	0	30	2	8	48	291	1	1	9	1	1	16	282	282	50	0	0	18	0	0	1	0	354	50	0	1	297	
4987	359.34583718584446	HIF-1αβ-PHD_diss	0	7	26	0	31	2	8	48	291	1	1	9	1	1	16	282	282	50	0	0	17	0	0	1	0	354	50	0	1	297	
4988	359.4818616781738	HCO3-H+_conversion	0	7	26	0	31	2	8	48	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	1	0	354	50	0	1	297	
4989	359.50037139693296	HIF-1αβ-HRE_Transcription	0	7	26	0	31	2	9	48	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	1	0	354	50	0	1	297	
4990	359.71725410648713	HIF-1α-PHD_ass	0	8	25	0	31	2	9	48	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	1	0	353	50	0	1	297	
4991	359.8158839338508	CA9_degradation	0	8	25	0	31	2	9	48	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	0	0	353	50	0	1	298	
4992	359.8541909001106	HIF-1αβ-HRE_diss	0	8	25	0	32	1	9	49	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	0	0	353	50	0	1	298	
4993	359.94412306424636	interface_HIF1α	0	8	25	0	32	1	9	49	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	0	0	354	50	0	1	298	
4994	360.0949908454541	mRNA_translation	0	8	25	0	32	1	8	49	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	1	0	354	50	0	1	298	
4995	360.2301536189681	HIF-1αβ-PHD_ass	0	8	24	0	31	1	8	49	291	1	1	8	1	1	15	283	283	50	0	0	18	0	0	1	0	354	50	0	1	298	
4996	360.27794012661167	mRNA_translation	0	8	24	0	31	1	7	49	291	1	1	8	1	1	15	283	283	50	0	0	18	0	0	2	0	354	50	0	1	298	
4997	360.3049685368243	HIF-1αβ-HRE_Transcription	0	8	24	0	31	1	8	49	291	1	1	8	1	1	15	283	283	50	0	0	18	0	0	2	0	354	50	0	1	298	
4998	360.3462215794932	HIF-1αβ-PHD_diss	0	8	25	0	32	1	8	49	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	2	0	354	50	0	1	298	
4999	360.36634107296663	interface_HIF1α	0	8	25	0	32	1	8	49	291	1	1	8	1	1	15	283	283	50	0	0	17	0	0	2	0	355	50	0	1	298	
5000	360.3707467654207	HIF-1αβ-PHD_ass	0	8	24	0	31	1	8	49	291	1	1	8	1	1	15	283	283	50	0	0	18	0	0	2	0	355	50	0	1	298	
5001	360.50779923854213	anaerobic-metabolism	0	8	24	0	31	1	8	49	291	1	1	8	1	1	16	283	283	50	0	0	18	0	0	2	0	355	50	0	1	298	
5002	360.5399495241429	H2O-CO2-conversion	0	8	24	0	31	1	8	49	292	1	1	9	1	1	16	283	283	50	0	0	18	0	0	2	0	355	50	0	1	298	
5003	360.60672790209134	HIF-1αβ-PHD_diss	0	8	25	0	32	1	8	49	292	1	1	9	1	1	16	283	283	50	0	0	17	0	0	2	0	355	50	0	1	298	
5004	360.78326775189436	mRNA_translation	0	8	25	0	32	1	7	49	292	1	1	9	1	1	16	283	283	50	0	0	17	0	0	3	0	355	50	0	1	298	
5005	360.82408041039935	HIF-1α-PHD_diss	0	7	26	0	32	1	7	49	292	1	1	9	1	1	16	283	283	50	0	0	17	0	0	3	0	356	50	0	1	298	
5006	360.86570512731186	HIF-1αβ-HRE_Transcription	0	7	26	0	32	1	8	49	292	1	1	9	1	1	16	283	283	50	0	0	17	0	0	3	0	356	50	0	1	298	
5007	360.91683590084915	HIF-1α-PHD_ass	0	8	25	0	32	1	8	49	292	1	1	9	1	1	16	283	283	50	0	0	17	0	0	3	0	355	50	0	1	298	
5008	360.99055974208636	anaerobic-metabolism	0	8	25	0	32	1	8	49	292	1	1	9	1	1	17	283	283	50	0	0	17	0	0	3	0	355	50	0	1	298	
5009	361.01668222780165	HIF-1αβ-PHD_diss	0	8	26	0	33	1	8	49	292	1	1	9	1	1	17	283	283	50	0	0	16	0	0	3	0	355	50	0	1	298	
5010	361.0186551170272	HIF-1αβ-PHD_diss	0	8	27	0	34	1	8	49	292	1	1	9	1	1	17	283	283	50	0	0	15	0	0	3	0	355	50	0	1	298	
5011	361.2171501416461	mRNA_translation	0	8	27	0	34	1	7	49	292	1	1	9	1	1	17	283	283	50	0	0	15	0	0	4	0	355	50	0	1	298	
5012	361.22386987489415	HIF-1αβ-PHD_diss	0	8	28	0	35	1	7	49	292	1	1	9	1	1	17	283	283	50	0	0	14	0	0	4	0	355	50	0	1	298	
5013	361.30286221268886	HIF-1αβ-PHD_diss	0	8	29	0	36	1	7	49	292	1	1	9	1	1	17	283	283	50	0	0	13	0	0	4	0	355	50	0	1	298	
5014	361.3097704791552	mRNA_translation	0	8	29	0	36	1	6	49	292	1	1	9	1	1	17	283	283	50	0	0	13	0	0	5	0	355	50	0	1	298	
5015	361.3752800777544	HIF-1αβ_diss	0	8	29	1	35	1	6	49	292	1	1	9	1	1	17	283	283	50	0	0	13	0	0	5	0	356	50	0	1	298	
5016	361.41063624440665	HIF-1αβ-PHD_ass	0	8	28	1	34	1	6	49	292	1	1	9	1	1	17	283	283	50	0	0	14	0	0	5	0	356	50	0	1	298	
5017	361.5890164459488	HIF-1αβ-HRE_ass	0	8	28	1	33	2	6	48	292	1	1	9	1	1	17	283	283	50	0	0	14	0	0	5	0	356	50	0	1	298	
5018	361.5912784511993	HCO3-H+_conversion	0	8	28	1	33	2	6	48	292	1	1	8	1	1	16	284	284	50	0	0	14	0	0	5	0	356	50	0	1	298	
5019	361.6833087993671	anaerobic-metabolism	0	8	28	1	33	2	6	48	292	1	1	8	1	1	17	284	284	50	0	0	14	0	0	5	0	356	50	0	1	298	
5020	361.84282100795474	HIF-1αβ-PHD_ass	0	8	27	1	32	2	6	48	292	1	1	8	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	298	
5021	361.8478750138605	HIF-1α-PHD_diss	0	7	28	1	32	2	6	48	292	1	1	8	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	298	
5022	361.86530943054294	HIF-1α-PHD_ass	0	8	27	1	32	2	6	48	292	1	1	8	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	298	
5023	361.87241947650375	HIF-1α-PHD_diss	0	7	28	1	32	2	6	48	292	1	1	8	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	298	
5024	362.0966320517596	H2O-CO2-conversion	0	7	28	1	32	2	6	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	298	
5025	362.1958798620227	HIF-1αβ-HRE_Transcription	0	7	28	1	32	2	7	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	298	
5026	362.22728634443024	HIF-1αβ_ass	0	7	28	0	33	2	7	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	298	
5027	362.2746763492357	CA9_degradation	0	7	28	0	33	2	7	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	4	0	356	50	0	1	299	
5028	362.5073547494617	HIF-1αβ-HRE_Transcription	0	7	28	0	33	2	8	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	4	0	356	50	0	1	299	
5029	362.6771372779328	mRNA_translation	0	7	28	0	33	2	7	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	299	
5030	362.82438338763234	HIF-1αβ-HRE_Transcription	0	7	28	0	33	2	8	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	299	
5031	362.9837925293602	HIF-1αβ-HRE_Transcription	0	7	28	0	33	2	9	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	299	
5032	363.0055731271144	HIF-1αβ-HRE_ass	0	7	28	0	32	3	9	47	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	356	50	0	1	299	
5033	363.30963617381184	interface_HIF1α	0	7	28	0	32	3	9	47	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	299	
5034	363.3255369557491	HIF-1αβ-HRE_Transcription	0	7	28	0	32	3	10	47	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	299	
5035	363.3768329492429	HIF-1αβ-HRE_diss	0	7	28	0	33	2	10	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	5	0	357	50	0	1	299	
5036	363.4087410719297	HIF-1αβ-PHD_ass	0	7	27	0	32	2	10	48	293	1	1	9	1	1	17	284	284	50	0	0	16	0	0	5	0	357	50	0	1	299	
5037	363.4496533657781	mRNA_translation	0	7	27	0	32	2	9	48	293	1	1	9	1	1	17	284	284	50	0	0	16	0	0	6	0	357	50	0	1	299	
5038	363.4524618864654	HIF-1αβ-PHD_diss	0	7	28	0	33	2	9	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	6	0	357	50	0	1	299	
5039	363.46197502331034	HIF-1αβ-PHD_diss	0	7	29	0	34	2	9	48	293	1	1	9	1	1	17	284	284	50	0	0	14	0	0	6	0	357	50	0	1	299	
5040	363.5667399579869	HIF-1αβ-PHD_ass	0	7	28	0	33	2	9	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	6	0	357	50	0	1	299	
5041	363.6154962615493	HIF-1αβ-HRE_Transcription	0	7	28	0	33	2	10	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	6	0	357	50	0	1	299	
5042	363.63947973429845	HIF-1αβ-HRE_Transcription	0	7	28	0	33	2	11	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	6	0	357	50	0	1	299	
5043	363.64212984018724	HIF-1αβ_diss	0	7	28	1	32	2	11	48	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	6	0	358	50	0	1	299	
5044	363.7079625931044	HIF-1αβ-HRE_ass	0	7	28	1	31	3	11	47	293	1	1	9	1	1	17	284	284	50	0	0	15	0	0	6	0	358	50	0	1	299	
5045	363.77707047977833	H2O-CO2-conversion	0	7	28	1	31	3	11	47	294	1	1	10	1	1	17	284	284	50	0	0	15	0	0	6	0	358	50	0	1	299	
5046	363.86613570829655	HIF-1α-PHD_ass	0	8	27	1	31	3	11	47	294	1	1	10	1	1	17	284	284	50	0	0	15	0	0	6	0	357	50	0	1	299	
5047	363.96726540858083	interface_HIF1α	0	8	27	1	31	3	11	47	294	1	1	10	1	1	17	284	284	50	0	0	15	0	0	6	0	358	50	0	1	299	
5048	363.9868046115268	mRNA_translation	0	8	27	1	31	3	10	47	294	1	1	10	1	1	17	284	284	50	0	0	15	0	0	7	0	358	50	0	1	299	
5049	364.0032273396857	mRNA_translation	0	8	27	1	31	3	9	47	294	1	1	10	1	1	17	284	284	50	0	0	15	0	0	8	0	358	50	0	1	299	
5050	364.1002213413241	HIF-1αβ-PHD_ass	0	8	26	1	30	3	9	47	294	1	1	10	1	1	17	284	284	50	0	0	16	0	0	8	0	358	50	0	1	299	
5051	364.14468450719494	interface_HIF1α	0	8	26	1	30	3	9	47	294	1	1	10	1	1	17	284	284	50	0	0	16	0	0	8	0	359	50	0	1	299	
5052	364.20191438173777	HIF-1αβ-HRE_ass	0	8	26	1	29	4	9	46	294	1	1	10	1	1	17	284	284	50	0	0	16	0	0	8	0	359	50	0	1	299	
5053	364.22121201895646	HIF-1αβ_diss	0	8	26	2	28	4	9	46	294	1	1	10	1	1	17	284	284	50	0	0	16	0	0	8	0	360	50	0	1	299	
5054	364.3507435431188	HCO3-H+_conversion	0	8	26	2	28	4	9	46	294	1	1	9	1	1	16	285	285	50	0	0	16	0	0	8	0	360	50	0	1	299	
5055	364.3973839437767	HIF-1α-PHD_diss	0	7	27	2	28	4	9	46	294	1	1	9	1	1	16	285	285	50	0	0	16	0	0	8	0	361	50	0	1	299	
5056	364.5893851356953	interface_HIF1α	0	7	27	2	28	4	9	46	294	1	1	9	1	1	16	285	285	50	0	0	16	0	0	8	0	362	50	0	1	299	
5057	364.7446943498712	HIF-1αβ-PHD_ass	0	7	26	2	27	4	9	46	294	1	1	9	1	1	16	285	285	50	0	0	17	0	0	8	0	362	50	0	1	299	
5058	364.7495659697743	CA9_degradation	0	7	26	2	27	4	9	46	294	1	1	9	1	1	16	285	285	50	0	0	17	0	0	7	0	362	50	0	1	300	
5059	364.8343736820332	HIF-1αβ-HRE_ass	0	7	26	2	26	5	9	45	294	1	1	9	1	1	16	285	285	50	0	0	17	0	0	7	0	362	50	0	1	300	
5060	364.87983331110104	H2O-CO2-conversion	0	7	26	2	26	5	9	45	295	1	1	10	1	1	16	285	285	50	0	0	17	0	0	7	0	362	50	0	1	300	
5061	364.891159610279	CA9_degradation	0	7	26	2	26	5	9	45	295	1	1	10	1	1	16	285	285	50	0	0	17	0	0	6	0	362	50	0	1	301	
5062	365.3174109176168	anaerobic-metabolism	0	7	26	2	26	5	9	45	295	1	1	10	1	1	17	285	285	50	0	0	17	0	0	6	0	362	50	0	1	301	
5063	365.358713603932	HIF-1αβ-PHD_diss	0	7	27	2	27	5	9	45	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	362	50	0	1	301	
5064	365.4189215404833	HIF-1αβ-HRE_ass	0	7	27	2	26	6	9	44	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	362	50	0	1	301	
5065	365.51759401943406	HIF-1αβ-HRE_Transcription	0	7	27	2	26	6	10	44	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	362	50	0	1	301	
5066	365.5391159896612	HIF-1αβ-HRE_diss	0	7	27	2	27	5	10	45	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	362	50	0	1	301	
5067	365.6161538138091	HIF-1α-PHD_ass	0	8	26	2	27	5	10	45	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	361	50	0	1	301	
5068	365.8370175484211	HIF-1α-PHD_ass	0	9	25	2	27	5	10	45	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	360	50	0	1	301	
5069	365.8422955363004	HIF-1αβ-HRE_ass	0	9	25	2	26	6	10	44	295	1	1	10	1	1	17	285	285	50	0	0	16	0	0	6	0	360	50	0	1	301	
