PlaceName			HIF-1α-OH	HIF-1α-PHD	PHD	HIF-1β	HIF-1αβ	HIF-1αβ-HRE	mRNA	HRE	H+_ext_(pH_ext)	CO2_ext	H2O_ext	HCO-3_ext	CA2	NBC	H+_int_(pH_int)	CO2	H2O	VHL	HIF1α-OH-VHL	OH_HIF1α_degraded	HIF-1αβ-PHD	HIF-1αβ-OH-HRE	HIF-1αβ-OH	CA9	normoxia	HIF-1α	O2_inverse	O2	hypoxia	CA9_degraded	
PlaceID			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
----------------
Step	Time	Fired transition(s)
3936	446.86511160836073	T3	354	0	50	42	4	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	139	0	50	0	15	
3937	447.0043236823822	HIF-1αβ-OH-diss_HIF1-β	355	0	50	43	4	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	139	0	50	0	15	
3938	447.1598308619954	T_HIF-1αβ_diss	355	0	50	44	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	140	0	50	0	15	
3939	447.4309472524842	HIF-1αβ-OH-diss_HIF1-β	356	0	50	45	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	140	0	50	0	15	
3940	447.49047275636536	HIF-1αβ-OH-diss_HIF1-β	357	0	50	46	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	140	0	50	0	15	
3941	447.67495124367264	oxygen_supply_out	357	0	50	46	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	140	1	49	0	15	
3942	447.6965642194091	oxygen_supply_out	357	0	50	46	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	140	2	48	0	15	
3943	447.93482700191163	HIF-1αβ-OH-diss_HIF1-β	358	0	50	47	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	140	2	48	0	15	
3944	447.9669923514002	oxygen_supply_out	358	0	50	47	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	140	3	47	0	15	
3945	448.0554766249996	oxygen_supply_in	358	0	50	47	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	140	2	48	0	15	
3946	448.2174381637069	T3	358	0	50	46	4	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	139	2	48	0	15	
3947	448.4641048173065	oxygen_supply_in	358	0	50	46	4	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	139	1	49	0	15	
3948	448.62143566733585	interface_HIF1α	358	0	50	46	4	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	140	1	49	0	15	
3949	448.70708503316223	interface_HIF1α	358	0	50	46	4	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	141	1	49	0	15	
3950	448.83598789174164	T_HIF-1αβ_diss	358	0	50	47	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	142	1	49	0	15	
3951	449.3130640281142	oxygen_supply_in	358	0	50	47	3	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	142	0	50	0	15	
3952	449.5650867889685	T_HIF-1αβ_diss	358	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	0	50	0	15	
3953	449.85365620904867	interface_HIF1α	358	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	144	0	50	0	15	
3954	449.8906272209793	oxygen_supply_out	358	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	144	1	49	0	15	
3955	450.06889262978734	oxygen_supply_out	358	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	144	2	48	0	15	
3956	450.2247207190313	T_HIF-1αβ_diss	358	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145	2	48	0	15	
3957	450.4604184921382	interface_HIF1α	358	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146	2	48	0	15	
3958	450.5120557162505	oxygen_supply_in	358	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146	1	49	0	15	
3959	450.51284929068964	oxygen_supply_in	358	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146	0	50	0	15	
3960	450.6100524904319	T_HIF-1αβ_ass-PHD	358	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	146	0	50	0	15	
3961	450.6656467078099	oxygenation_HIF-1αβ	358	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	146	0	50	0	15	
3962	450.8000885570786	T3	358	0	50	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	145	0	50	0	15	
3963	450.8596742280884	T2	358	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	0	50	0	15	
3964	451.0340091319823	T2	358	2	48	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	143	0	50	0	15	
3965	451.26513016569555	HIF-1αβ-OH-diss_HIF1-β	359	2	48	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	0	50	0	15	
3966	451.26939581001	oxygen_supply_out	359	2	48	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	1	49	0	15	
3967	451.2991933512099	T28	359	1	49	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	144	1	49	0	15	
3968	451.6896737289844	T2	359	2	48	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	1	49	0	15	
3969	451.7182189193418	interface_HIF1α	359	2	48	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	144	1	49	0	15	
3970	451.7822897415132	T28	359	1	49	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145	1	49	0	15	
3971	452.03132522763275	oxygenation_HIF-1α	360	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145	1	49	0	15	
3972	452.10955485563807	T_HIF-1αβ_ass-PHD	360	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	145	1	49	0	15	
3973	452.1480629607043	T3	360	0	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	144	1	49	0	15	
3974	452.43687973554484	T_HIF-1αβ_diss	360	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	145	1	49	0	15	
3975	452.5329336075037	oxygen_supply_out	360	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	145	2	48	0	15	
3976	452.67293406885943	oxygen_supply_out	360	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	145	3	47	0	15	
3977	452.8457222066759	oxygen_supply_in	360	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	145	2	48	0	15	
3978	452.90512962630316	oxygenation_HIF-1αβ	360	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	145	2	48	0	15	
3979	452.9066128485018	interface_HIF1α	360	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	146	2	48	0	15	
3980	452.94218632535456	HIF-1αβ-OH-diss_HIF1-β	361	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146	2	48	0	15	
3981	453.3516421192421	oxygen_supply_in	361	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146	1	49	0	15	
3982	453.39662686974367	oxygen_supply_in	361	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	146	0	50	0	15	
3983	453.67128759150773	T2	361	1	49	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145	0	50	0	15	
3984	454.0921125181543	oxygenation_HIF-1α	362	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145	0	50	0	15	
3985	454.1630296989212	T3	362	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	144	0	50	0	15	
3986	454.2093838332449	interface_HIF1α	362	0	50	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145	0	50	0	15	
3987	454.2237160593067	T_HIF-1αβ_ass-PHD	362	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	145	0	50	0	15	
3988	454.2684462506451	T2	362	1	48	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	144	0	50	0	15	
3989	454.26989002514347	T3	362	1	48	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	143	0	50	0	15	
3990	454.40250562061243	T_HIF-1αβ_diss	362	1	48	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	144	0	50	0	15	
3991	454.41443778819144	oxygenation_HIF-1αβ	362	1	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	0	50	0	15	
3992	454.67089546145485	oxygenation_HIF-1α	363	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	0	50	0	15	
3993	454.7230436608899	interface_HIF1α	363	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	145	0	50	0	15	
3994	454.9388593979033	T3	363	0	50	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	0	50	0	15	
3995	455.016172744425	T_HIF-1αβ_ass-PHD	363	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	144	0	50	0	15	
3996	455.0620420758005	interface_HIF1α	363	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	0	50	0	15	
3997	455.69889092375485	T3	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	144	0	50	0	15	
3998	455.7294071369504	interface_HIF1α	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	0	50	0	15	
3999	455.9274766179973	oxygen_supply_out	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	1	49	0	15	
4000	456.05640715387415	oxygen_supply_in	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	0	50	0	15	
4001	456.12602997734365	T2	363	1	48	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	144	0	50	0	15	
4002	456.132853744093	T28	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	0	50	0	15	
4003	456.14620559430836	T29	363	0	49	47	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	145	0	50	0	15	
4004	456.458800620512	T9	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	0	50	0	15	
4005	456.4651104261058	T_HIF-1αβ_ass-PHD	363	0	48	47	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	145	0	50	0	15	
4006	456.4823194285786	T30	363	0	49	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	145	0	50	0	15	
4007	456.4875307935821	T_HIF-1αβ_diss	363	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	146	0	50	0	15	
4008	456.49257320612145	HIF-1αβ-OH-diss_HIF1-β	364	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	146	0	50	0	15	
4009	456.6266463828924	oxygenation_HIF-1αβ	364	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	146	0	50	0	15	
4010	456.684643829258	T29	364	0	50	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	146	0	50	0	15	
4011	456.7093565852036	interface_HIF1α	364	0	50	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	147	0	50	0	15	
4012	456.9853012783613	T3	364	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	146	0	50	0	15	
4013	457.1688473234905	T2	364	1	49	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	145	0	50	0	15	
4014	457.3362589692847	T2	364	2	48	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	144	0	50	0	15	
4015	457.45216842676183	T2	364	3	47	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	143	0	50	0	15	
4016	457.6643332198578	T_HIF-1αβ_diss	364	3	47	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	144	0	50	0	15	
4017	457.6726445987296	T9	364	3	47	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	0	50	0	15	
4018	457.7093176171935	T29	364	3	47	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	144	0	50	0	15	
4019	457.77142348008334	interface_HIF1α	364	3	47	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	145	0	50	0	15	
4020	458.1021818653537	oxygenation_HIF-1α	365	2	48	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	145	0	50	0	15	
4021	458.1739776510059	oxygenation_HIF-1α	366	1	49	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	145	0	50	0	15	
4022	458.5671285595149	T28	366	0	50	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	146	0	50	0	15	
4023	458.76172290588164	T2	366	1	49	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	145	0	50	0	15	
4024	458.7661030071557	T9	366	1	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	145	0	50	0	15	
4025	458.87237045532106	oxygenation_HIF-1α	367	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	145	0	50	0	15	
4026	458.9673212155417	T3	367	0	50	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	0	50	0	15	
4027	459.06657297352683	oxygen_supply_out	367	0	50	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	144	1	49	0	15	
4028	459.2064332334856	T_HIF-1αβ_ass-PHD	367	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	144	1	49	0	15	
4029	459.24165345284234	T2	367	1	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	143	1	49	0	15	
4030	459.28341065733684	HIF-1αβ-OH-diss_HIF1-β	368	1	48	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	143	1	49	0	15	
4031	459.4291383468401	oxygenation_HIF-1αβ	368	1	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	143	1	49	0	15	
4032	459.4624268940073	oxygen_supply_in	368	1	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	143	0	50	0	15	
4033	459.7992725074264	T2	368	2	48	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	142	0	50	0	15	
4034	459.8003232785933	T2	368	3	47	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	141	0	50	0	15	
4035	459.84187916440044	T3	368	3	47	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	140	0	50	0	15	
4036	459.86865640345826	T28	368	2	48	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	141	0	50	0	15	
4037	460.1598068974661	HIF-1αβ-OH-diss_HIF1-β	369	2	48	49	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	141	0	50	0	15	
4038	460.1961372346438	T_HIF-1αβ_ass-PHD	369	2	47	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	141	0	50	0	15	
4039	460.2427728759116	oxygen_supply_out	369	2	47	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	141	1	49	0	15	
4040	460.2542133577702	T3	369	2	47	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	140	1	49	0	15	
4041	460.3074492520707	T28	369	1	48	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	141	1	49	0	15	
4042	460.3577671151577	oxygenation_HIF-1α	370	0	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	141	1	49	0	15	
4043	460.4049673532583	T_HIF-1αβ_ass-PHD	370	0	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	141	1	49	0	15	
4044	460.6055655014292	interface_HIF1α	370	0	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	142	1	49	0	15	
4045	461.01498182679205	T30	370	0	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	142	1	49	0	15	
4046	461.2152758030127	oxygen_supply_in	370	0	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	142	0	50	0	15	
4047	461.39312612745414	oxygen_supply_out	370	0	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	142	1	49	0	15	
4048	461.40080393562323	T30	370	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	142	1	49	0	15	
4049	461.41634376353585	oxygen_supply_in	370	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	142	0	50	0	15	
4050	461.52826975667955	interface_HIF1α	370	0	50	48	2	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	0	50	0	15	
4051	461.5759672552147	T_HIF-1αβ_ass-PHD	370	0	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	143	0	50	0	15	
4052	461.7060535880254	T2	370	1	48	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	142	0	50	0	15	
4053	461.7421859969367	T_HIF-1αβ_ass-PHD	370	1	47	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	142	0	50	0	15	
4054	462.13526065583045	oxygen_supply_out	370	1	47	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	142	1	49	0	15	
4055	462.197433929731	oxygenation_HIF-1α	371	0	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	142	1	49	0	15	
4056	462.20831623835625	oxygenation_HIF-1αβ	371	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	142	1	49	0	15	
4057	462.222967203619	HIF-1αβ-OH-diss_HIF1-β	372	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	142	1	49	0	15	
4058	462.33060005919816	oxygen_supply_in	372	0	49	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	142	0	50	0	15	
4059	462.4035205443058	oxygenation_HIF-1αβ	372	0	50	49	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	142	0	50	0	15	
4060	462.4247862688922	T3	372	0	50	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	141	0	50	0	15	
4061	462.43722174829753	T_HIF-1αβ_ass-PHD	372	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	141	0	50	0	15	
4062	462.49425061933505	oxygenation_HIF-1αβ	372	0	50	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	141	0	50	0	15	
4063	462.86144877041176	oxygen_supply_out	372	0	50	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	141	1	49	0	15	
4064	462.9275742859063	oxygen_supply_in	372	0	50	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	141	0	50	0	15	
4065	462.93620733712555	T2	372	1	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	140	0	50	0	15	
4066	463.100730725594	T2	372	2	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	139	0	50	0	15	
4067	463.1468372584853	T3	372	2	48	47	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	138	0	50	0	15	
4068	463.1491134479396	T_HIF-1αβ_diss	372	2	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	139	0	50	0	15	
4069	463.39185176375025	T29	372	2	48	48	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	139	0	50	0	15	
4070	463.4074662593106	T3	372	2	48	47	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	138	0	50	0	15	
4071	463.5248750664928	T3	372	2	48	46	2	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	137	0	50	0	15	
4072	463.75551692980497	T2	372	3	47	46	2	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	136	0	50	0	15	
4073	463.8663320659522	T_HIF-1αβ_diss	372	3	47	47	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	137	0	50	0	15	
4074	463.87150486195355	interface_HIF1α	372	3	47	47	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	138	0	50	0	15	
4075	463.9262248438312	HIF-1αβ-OH-diss_HIF1-β	373	3	47	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	138	0	50	0	15	
4076	464.1289881834662	T28	373	2	48	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	139	0	50	0	15	
4077	464.2136391287872	oxygenation_HIF-1α	374	1	49	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	139	0	50	0	15	
4078	464.28107843896316	oxygenation_HIF-1α	375	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	139	0	50	0	15	
4079	464.35194435436284	T_HIF-1αβ_ass-PHD	375	0	49	48	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	139	0	50	0	15	
4080	464.41924503558107	T3	375	0	49	47	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	138	0	50	0	15	
4081	464.4974713312974	T_HIF-1αβ_diss	375	0	49	48	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	139	0	50	0	15	
4082	464.64084480994165	oxygenation_HIF-1αβ	375	0	50	48	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	139	0	50	0	15	
4083	464.66547908368614	oxygen_supply_out	375	0	50	48	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	139	1	49	0	15	
4084	464.7229511030372	HIF-1αβ-OH-diss_HIF1-β	376	0	50	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	139	1	49	0	15	
4085	464.7259957670258	T3	376	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	138	1	49	0	15	
4086	464.7735588020834	oxygen_supply_out	376	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	138	2	48	0	15	
4087	464.79770431883327	oxygen_supply_out	376	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	138	3	47	0	15	
4088	464.9080331410724	oxygen_supply_in	376	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	138	2	48	0	15	
4089	465.3360587290998	oxygen_supply_in	376	0	50	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	138	1	49	0	15	
4090	465.7814000947731	T9	376	0	50	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	138	1	49	0	15	
4091	465.9281476198643	T2	376	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	137	1	49	0	15	
4092	465.98583267833925	oxygen_supply_out	376	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	137	2	48	0	15	
4093	466.137193458788	oxygen_supply_in	376	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	137	1	49	0	15	
4094	466.2618464312563	interface_HIF1α	376	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	138	1	49	0	15	
4095	466.5268704016697	T_HIF-1αβ_ass-PHD	376	1	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	138	1	49	0	15	
4096	466.92685569533666	oxygenation_HIF-1α	377	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	138	1	49	0	15	
4097	467.0063278509361	oxygen_supply_in	377	0	49	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	138	0	50	0	15	
4098	467.04532152995915	T2	377	1	48	48	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	137	0	50	0	15	
4099	467.18202561485634	T30	377	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	137	0	50	0	15	
4100	467.2062279710923	T2	377	2	48	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	136	0	50	0	15	
4101	467.2310732502948	T28	377	1	49	48	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	137	0	50	0	15	
4102	467.25693433700843	T29	377	1	49	48	1	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	137	0	50	0	15	
